bid_id,tender_id,bidder_id,bid_price,is_winner,submission_time,ip_address
BID-2070,UADD-2025-029,23XGPMS3456X1ZR,148.7,False,2025-12-12 02:00:00,192.168.241.225
BID-2071,UADD-2025-030,23DCSTR3394M1Z4,16.98,True,2025-11-19 00:02:00,10.25.142.11
BID-2072,UADD-2025-030,23SEVXN5779D1Z8,22.66,False,2025-11-19 00:10:00,10.25.142.11
BID-2073,UADD-2025-030,23TSSUM2286M1Z5,21.63,False,2025-11-19 00:10:00,10.25.142.11
BID-2074,UADD-2025-030,23RHTAV9667B1ZT,22.33,False,2025-11-19 00:09:00,10.25.142.11
BID-2075,MPRDC-2025-012,23AKXUW7689F1ZY,101.45,False,2025-09-13 07:00:00,192.168.185.252
BID-2076,MPRDC-2025-012,23VCNHG8983K1Z6,110.19,False,2025-09-13 05:00:00,192.168.165.9
BID-2077,MPRDC-2025-012,23YBDQO6210O1Z2,106.72,False,2025-09-12 23:00:00,192.168.131.5
BID-2078,MPRDC-2025-012,23ROTQS2099R1Z5,115.71,False,2025-09-13 05:00:00,192.168.1.86
BID-2079,PHED-2025-027,23ZBQUR9427Z1Z2,56.89,True,2025-04-18 00:03:00,10.25.142.11
BID-2080,PHED-2025-027,23TYPZX5019M1ZN,79.68,False,2025-04-18 00:05:00,10.25.142.11
BID-2081,PHED-2025-027,23PQVUP4756W1Z8,79.31,False,2025-04-18 00:07:00,10.25.142.11
BID-2082,WRD-2025-019,23YLASP7995X1ZU,64.69,True,2025-10-13 00:02:00,10.25.142.11
BID-2083,WRD-2025-019,23ZIAOF2808I1ZM,82.47,False,2025-10-13 00:01:00,10.25.142.11
BID-2084,WRD-2025-019,23UGFIL7711I1ZP,92.04,False,2025-10-13 00:04:00,10.25.142.11
BID-2085,MPRDC-2025-013,23MFIDL8751L1ZA,61.72,False,2025-10-10 08:00:00,192.168.6.248
BID-2086,MPRDC-2025-013,23OWSUJ4394Z1Z0,49.27,False,2025-10-11 10:00:00,192.168.113.83
BID-2087,MPRDC-2025-013,23IJBAG7339L1ZC,51.17,False,2025-10-11 02:00:00,192.168.58.225
BID-2088,PWD-2025-016,23KTFRR3430E1ZZ,97.11,True,2025-11-13 00:05:00,10.25.142.11
BID-2089,PWD-2025-016,23ZLJYV3387D1Z6,126.89,False,2025-11-13 00:01:00,10.25.142.11
BID-2090,PWD-2025-016,23FYKSS7006T1ZX,139.23,False,2025-11-13 00:05:00,10.25.142.11
BID-2091,PWD-2025-016,23ZVBNA0568G1ZK,139.03,False,2025-11-13 00:03:00,10.25.142.11
BID-2092,PWD-2025-016,23ZJEQD5962R1ZX,124.88,False,2025-11-13 00:02:00,10.25.142.11
BID-2093,PHED-2025-028,23YVEIO2808G1ZU,99.48,False,2025-04-24 20:00:00,192.168.203.162
BID-2094,PHED-2025-028,23JSTCF5248G1Z8,100.55,False,2025-04-24 12:00:00,192.168.2.133
BID-2095,PHED-2025-028,23JLFTD8085T1ZU,95.3,False,2025-04-22 05:00:00,192.168.120.36
BID-2096,PWD-2025-017,23JLPLF3681B1Z1,106.3,False,2025-04-30 09:00:00,192.168.116.157
BID-2097,PWD-2025-017,23MMYJV9490E1ZA,122.37,False,2025-04-30 12:00:00,192.168.207.189
BID-2098,PWD-2025-017,23ZGFOU8853S1Z1,118.1,False,2025-04-28 06:00:00,192.168.90.207
BID-2099,PWD-2025-017,23VGSNE8095M1ZF,112.05,False,2025-04-29 08:00:00,192.168.122.47
BID-2100,PWD-2025-017,23QJJWB6121F1ZZ,118.26,False,2025-04-30 06:00:00,192.168.195.1
BID-2101,UADD-2025-031,23MFIDL8751L1ZA,25.25,False,2025-07-06 22:00:00,192.168.148.213
BID-2102,UADD-2025-031,23NPKPN3733S1Z3,22.04,False,2025-07-05 09:00:00,192.168.15.148
BID-2103,UADD-2025-031,23PQVUP4756W1Z8,24.81,False,2025-07-05 12:00:00,192.168.119.174
BID-2104,UADD-2025-031,23GPXVH1115O1ZZ,22.78,False,2025-07-05 03:00:00,192.168.150.28
BID-2105,PHED-2025-029,23YNCDM9943N1ZJ,64.12,True,2025-11-28 00:06:00,10.25.142.11
BID-2106,PHED-2025-029,23FZPOG6074Z1ZI,92.22,False,2025-11-28 00:01:00,10.25.142.11
BID-2107,PHED-2025-029,23ELUML0866V1ZB,83.82,False,2025-11-28 00:06:00,10.25.142.11
BID-2108,PHED-2025-029,23DMNCU7938U1ZJ,89.41,False,2025-11-28 00:09:00,10.25.142.11
BID-2109,UADD-2025-032,23CZVVM3597S1ZJ,10.76,True,2025-04-20 00:06:00,10.25.142.11
BID-2110,UADD-2025-032,23RHTAV9667B1ZT,14.53,False,2025-04-20 00:01:00,10.25.142.11
BID-2111,UADD-2025-032,23UFNCT6024H1ZV,13.65,False,2025-04-20 00:08:00,10.25.142.11
BID-2112,UADD-2025-032,23ODXMZ4175A1Z7,15.1,False,2025-04-20 00:04:00,10.25.142.11
BID-2113,MPRDC-2025-014,23MVXMP5477E1ZC,29.4,False,2025-04-23 05:00:00,192.168.183.105
BID-2114,MPRDC-2025-014,23DKEZR6736S1Z3,28.78,False,2025-04-25 14:00:00,192.168.97.193
BID-2115,MPRDC-2025-014,23DEURP0041Y1ZO,29.52,False,2025-04-23 21:00:00,192.168.136.74
BID-2116,UADD-2025-033,23UGFIL7711I1ZP,73.23,False,2025-01-19 23:00:00,192.168.185.81
BID-2117,UADD-2025-033,23NHCIB2456J1ZB,74.88,False,2025-01-20 23:00:00,192.168.53.210
BID-2118,UADD-2025-033,23NCVXB0227Y1ZE,77.84,False,2025-01-19 06:00:00,192.168.255.168
BID-2119,MPMKVV-2025-018,23VYOZS3291W1ZH,40.06,False,2025-10-29 03:00:00,192.168.227.228
BID-2120,MPMKVV-2025-018,23QGUHB3773T1ZT,37.73,False,2025-10-27 02:00:00,192.168.20.54
BID-2121,MPMKVV-2025-018,23ZEKND1081E1ZD,39.86,False,2025-10-29 04:00:00,192.168.165.15
BID-2122,PWD-2025-018,23KLVBN6446V1Z8,143.35,False,2025-11-19 08:00:00,192.168.162.125
BID-2123,PWD-2025-018,23QMFPN8128Q1ZA,150.13,False,2025-11-20 00:00:00,192.168.88.61
BID-2124,PWD-2025-018,23IBXYS3873L1Z7,139.91,False,2025-11-20 05:00:00,192.168.174.171
BID-2125,UADD-2025-034,23YVZDN8099P1ZV,40.32,True,2025-05-12 00:04:00,10.25.142.11
BID-2126,UADD-2025-034,23DLKZL8265Z1ZQ,55.5,False,2025-05-12 00:06:00,10.25.142.11
BID-2127,UADD-2025-034,23QJJWB6121F1ZZ,58.43,False,2025-05-12 00:06:00,10.25.142.11
BID-2128,UADD-2025-034,23CEALF1601Y1Z0,51.27,False,2025-05-12 00:08:00,10.25.142.11
BID-2129,PWD-2025-019,23UILLS1931J1ZY,112.64,False,2025-03-24 14:00:00,192.168.118.152
BID-2130,PWD-2025-019,23JMPNE1684V1Z7,105.65,False,2025-03-24 07:00:00,192.168.97.156
BID-2131,PWD-2025-019,23RHTAV9667B1ZT,120.07,False,2025-03-24 22:00:00,192.168.82.18
BID-2132,PWD-2025-019,23CUHHN2876E1ZZ,111.2,False,2025-03-25 07:00:00,192.168.160.237
BID-2133,PWD-2025-019,23SSAEB3993Z1Z3,125.77,False,2025-03-26 00:00:00,192.168.83.207
BID-2134,MPRDC-2025-015,23CEVNN7460X1ZD,110.0,False,2026-01-13 03:00:00,192.168.207.198
BID-2135,MPRDC-2025-015,23TYPZX5019M1ZN,93.8,False,2026-01-13 10:00:00,192.168.226.102
BID-2136,MPRDC-2025-015,23ZEKND1081E1ZD,97.02,False,2026-01-15 00:00:00,192.168.208.132
BID-2137,MPRDC-2025-015,23QMFPN8128Q1ZA,97.49,False,2026-01-12 11:00:00,192.168.237.3
BID-2138,MPMKVV-2025-019,23KLVBN6446V1Z8,1.11,False,2025-10-26 18:00:00,192.168.68.165
BID-2139,MPMKVV-2025-019,23VWFGP5519Z1ZF,1.11,False,2025-10-26 23:00:00,192.168.140.147
BID-2140,MPMKVV-2025-019,23QSNYW0468G1ZR,1.17,False,2025-10-26 19:00:00,192.168.14.206
BID-2141,MPMKVV-2025-020,23KCXVQ9506H1ZC,2.09,True,2025-06-30 00:08:00,10.25.142.11
BID-2142,MPMKVV-2025-020,23AEAKY2354M1Z9,2.82,False,2025-06-30 00:08:00,10.25.142.11
BID-2143,MPMKVV-2025-020,23BWKMC2497W1ZC,2.85,False,2025-06-30 00:03:00,10.25.142.11
BID-2144,MPMKVV-2025-020,23CQHGH2573Q1Z9,2.64,False,2025-06-30 00:08:00,10.25.142.11
BID-2145,UADD-2025-035,23FZPOG6074Z1ZI,116.21,True,2025-11-12 00:03:00,10.25.142.11
BID-2146,UADD-2025-035,23RGDHF6029E1ZE,157.21,False,2025-11-12 00:06:00,10.25.142.11
BID-2147,UADD-2025-035,23DKEZR6736S1Z3,166.27,False,2025-11-12 00:07:00,10.25.142.11
BID-2148,PHED-2025-030,23EBVUR8571N1ZQ,64.95,False,2025-04-11 03:00:00,192.168.184.194
BID-2149,PHED-2025-030,23IHIGE8902M1ZJ,76.45,False,2025-04-10 21:00:00,192.168.130.235
BID-2150,PHED-2025-030,23UPNKV3607N1ZT,60.7,False,2025-04-10 13:00:00,192.168.31.183
BID-2151,PHED-2025-030,23DONZZ4094C1ZB,62.63,False,2025-04-09 22:00:00,192.168.29.21
BID-2152,PWD-2025-020,23DLKZL8265Z1ZQ,101.67,True,2025-11-04 00:02:00,10.25.142.11
BID-2153,PWD-2025-020,23PJSUI0331R1ZS,148.57,False,2025-11-04 00:01:00,10.25.142.11
BID-2154,PWD-2025-020,23CEALF1601Y1Z0,143.17,False,2025-11-04 00:05:00,10.25.142.11
BID-2155,WRD-2025-020,23IPZHZ6101K1ZD,149.72,False,2025-02-03 12:00:00,192.168.42.209
BID-2156,WRD-2025-020,23RJEJH8237Q1ZK,126.13,False,2025-02-05 03:00:00,192.168.45.211
BID-2157,WRD-2025-020,23MNCFK7864A1Z7,147.07,False,2025-02-03 08:00:00,192.168.42.114
BID-2158,WRD-2025-020,23BIKZL7344R1ZI,151.62,False,2025-02-03 12:00:00,192.168.48.154
BID-2159,WRD-2025-021,23TYPZX5019M1ZN,138.69,False,2025-12-12 02:00:00,192.168.50.32
BID-2160,WRD-2025-021,23JMPNE1684V1Z7,135.28,False,2025-12-12 05:00:00,192.168.152.112
BID-2161,WRD-2025-021,23JWRLZ1040W1Z5,136.66,False,2025-12-12 08:00:00,192.168.227.166
BID-2162,WRD-2025-021,23PDSUB6865K1ZW,146.56,False,2025-12-12 11:00:00,192.168.188.100
BID-2163,WRD-2025-022,23VDMQA0851M1ZD,79.93,False,2025-12-30 15:00:00,192.168.196.252
BID-2164,WRD-2025-022,23DLCKE0983N1ZB,79.41,False,2025-12-30 08:00:00,192.168.245.129
BID-2165,WRD-2025-022,23DMKQZ6487L1ZO,90.38,False,2025-12-31 17:00:00,192.168.192.11
BID-2166,WRD-2025-022,23YGOHR8806N1ZR,78.48,False,2025-12-30 11:00:00,192.168.51.243
BID-2167,UADD-2025-036,23VOFVB0527C1ZQ,86.16,False,2025-04-02 10:00:00,192.168.242.98
BID-2168,UADD-2025-036,23IBXYS3873L1Z7,98.13,False,2025-03-31 23:00:00,192.168.155.69
BID-2169,UADD-2025-036,23DPUEI9765O1ZM,95.34,False,2025-04-02 23:00:00,192.168.134.185
BID-2170,MPRDC-2025-016,23VWFGP5519Z1ZF,72.59,False,2025-12-17 17:00:00,192.168.63.189
BID-2171,MPRDC-2025-016,23MVXMP5477E1ZC,70.62,False,2025-12-17 08:00:00,192.168.121.49
BID-2172,MPRDC-2025-016,23UCWKS3416R1ZS,65.64,False,2025-12-19 03:00:00,192.168.172.70
BID-2173,UADD-2025-037,23YGCBO0769E1Z6,121.25,True,2025-09-29 00:08:00,10.25.142.11
BID-2174,UADD-2025-037,23VRUXB6225P1ZR,172.99,False,2025-09-29 00:10:00,10.25.142.11
BID-2175,UADD-2025-037,23PQRND9076T1ZL,170.69,False,2025-09-29 00:08:00,10.25.142.11
BID-2176,UADD-2025-037,23DELMW4809B1Z1,166.08,False,2025-09-29 00:08:00,10.25.142.11
BID-2177,UADD-2025-037,23FZPOG6074Z1ZI,151.23,False,2025-09-29 00:10:00,10.25.142.11
BID-2178,PHED-2025-031,23YBDQO6210O1Z2,84.62,False,2026-01-11 05:00:00,192.168.34.141
BID-2179,PHED-2025-031,23HPLBD7901X1ZJ,76.76,False,2026-01-13 12:00:00,192.168.79.77
BID-2180,PHED-2025-031,23GCUTX7252Q1ZO,71.19,False,2026-01-11 06:00:00,192.168.165.225
BID-2181,PHED-2025-031,23MMYJV9490E1ZA,82.21,False,2026-01-13 18:00:00,192.168.211.203
BID-2182,UADD-2025-038,23ZEKND1081E1ZD,114.47,True,2025-12-06 00:10:00,10.25.142.11
BID-2183,UADD-2025-038,23ZGFOU8853S1Z1,154.2,False,2025-12-06 00:06:00,10.25.142.11
BID-2184,UADD-2025-038,23SEVXN5779D1Z8,156.64,False,2025-12-06 00:07:00,10.25.142.11
BID-2185,WRD-2025-023,23PDGDK6977A1ZU,15.61,False,2025-06-24 06:00:00,192.168.219.176
BID-2186,WRD-2025-023,23VGSNE8095M1ZF,14.25,False,2025-06-24 04:00:00,192.168.226.162
BID-2187,WRD-2025-023,23XGPMS3456X1ZR,15.97,False,2025-06-24 20:00:00,192.168.70.39
BID-2188,WRD-2025-023,23EBVUR8571N1ZQ,13.83,False,2025-06-24 13:00:00,192.168.128.12
BID-2189,MPRDC-2025-017,23NVWTT9120P1Z2,122.33,False,2025-10-22 07:00:00,192.168.117.29
BID-2190,MPRDC-2025-017,23EBLNM7625H1ZH,119.29,False,2025-10-22 05:00:00,192.168.178.199
BID-2191,MPRDC-2025-017,23QCZVM6579O1ZX,149.68,False,2025-10-21 15:00:00,192.168.150.185
BID-2192,WRD-2025-024,23ZCWJE7990W1ZP,49.83,True,2025-06-21 00:10:00,10.25.142.11
BID-2193,WRD-2025-024,23RGDHF6029E1ZE,67.13,False,2025-06-21 00:03:00,10.25.142.11
BID-2194,WRD-2025-024,23ZIZKJ1338M1ZN,68.71,False,2025-06-21 00:03:00,10.25.142.11
BID-2195,WRD-2025-024,23EDGPB3686O1ZC,68.37,False,2025-06-21 00:08:00,10.25.142.11
BID-2196,WRD-2025-024,23SDDNC7009Z1ZL,67.71,False,2025-06-21 00:07:00,10.25.142.11
BID-2197,UADD-2025-039,23TLIXA9016M1Z7,122.04,False,2025-07-25 15:00:00,192.168.68.63
BID-2198,UADD-2025-039,23SOMNN2364T1ZM,121.43,False,2025-07-25 15:00:00,192.168.154.246
BID-2199,UADD-2025-039,23YLASP7995X1ZU,128.81,False,2025-07-25 01:00:00,192.168.79.130
BID-2200,UADD-2025-039,23EDGPB3686O1ZC,132.27,False,2025-07-24 19:00:00,192.168.33.6
BID-2201,UADD-2025-039,23IAZIG3511W1ZH,138.62,False,2025-07-23 22:00:00,192.168.125.44
BID-2202,UADD-2025-040,23UVHRI5675V1Z0,45.37,True,2025-09-29 00:06:00,10.25.142.11
BID-2203,UADD-2025-040,23CMXKD0549Y1ZO,65.47,False,2025-09-29 00:07:00,10.25.142.11
BID-2204,UADD-2025-040,23KCXVQ9506H1ZC,61.63,False,2025-09-29 00:04:00,10.25.142.11
BID-2205,WRD-2025-025,23YFHRZ3056R1ZK,125.77,False,2025-08-29 20:00:00,192.168.225.240
BID-2206,WRD-2025-025,23PJSUI0331R1ZS,116.51,False,2025-08-30 11:00:00,192.168.112.82
BID-2207,WRD-2025-025,23EGTIG7637T1ZO,115.47,False,2025-08-31 14:00:00,192.168.83.147
BID-2208,WRD-2025-026,23XFOHW5499H1Z1,53.16,False,2025-07-19 17:00:00,192.168.78.200
BID-2209,WRD-2025-026,23QSNYW0468G1ZR,46.12,False,2025-07-18 15:00:00,192.168.202.73
BID-2210,WRD-2025-026,23AEAKY2354M1Z9,45.87,False,2025-07-18 13:00:00,192.168.38.39
BID-2211,WRD-2025-026,23AKXKX6671W1ZA,53.54,False,2025-07-18 22:00:00,192.168.157.47
BID-2212,MPRDC-2025-018,23BCAZD9391K1ZF,123.17,False,2025-04-23 15:00:00,192.168.181.251
BID-2213,MPRDC-2025-018,23BIGGC8091W1ZP,135.6,False,2025-04-23 08:00:00,192.168.175.230
BID-2214,MPRDC-2025-018,23ZQIFB3841X1ZM,141.81,False,2025-04-24 12:00:00,192.168.43.215
BID-2215,MPRDC-2025-018,23QSNYW0468G1ZR,138.45,False,2025-04-24 09:00:00,192.168.157.45
BID-2216,MPRDC-2025-018,23YVEIO2808G1ZU,130.19,False,2025-04-23 00:00:00,192.168.20.84
BID-2217,MPRDC-2025-019,23QCZVM6579O1ZX,128.47,True,2025-12-10 00:01:00,10.25.142.11
BID-2218,MPRDC-2025-019,23YOMST4756B1ZO,168.45,False,2025-12-10 00:05:00,10.25.142.11
BID-2219,MPRDC-2025-019,23ZCWJE7990W1ZP,175.14,False,2025-12-10 00:05:00,10.25.142.11
BID-2220,MPRDC-2025-019,23AKXUW7689F1ZY,176.79,False,2025-12-10 00:07:00,10.25.142.11
BID-2221,UADD-2025-041,23JMPNE1684V1Z7,117.45,False,2026-01-04 20:00:00,192.168.33.27
BID-2222,UADD-2025-041,23JWRLZ1040W1Z5,116.15,False,2026-01-05 08:00:00,192.168.135.95
BID-2223,UADD-2025-041,23GCUTX7252Q1ZO,98.04,False,2026-01-06 04:00:00,192.168.171.63
BID-2224,UADD-2025-041,23NCVXB0227Y1ZE,102.15,False,2026-01-05 16:00:00,192.168.175.131
BID-2225,MPRDC-2025-020,23YLASP7995X1ZU,31.71,True,2025-06-06 00:05:00,10.25.142.11
BID-2226,MPRDC-2025-020,23DPBPK1694A1ZD,40.06,False,2025-06-06 00:03:00,10.25.142.11
BID-2227,MPRDC-2025-020,23JWRLZ1040W1Z5,43.35,False,2025-06-06 00:05:00,10.25.142.11
BID-2228,MPRDC-2025-020,23DJSGD1380D1ZC,42.59,False,2025-06-06 00:08:00,10.25.142.11
BID-2229,WRD-2025-027,23DONZZ4094C1ZB,128.99,False,2025-12-14 01:00:00,192.168.56.85
BID-2230,WRD-2025-027,23NBTZI0938C1ZU,136.49,False,2025-12-15 15:00:00,192.168.14.156
BID-2231,WRD-2025-027,23NZKGM9894E1ZZ,118.82,False,2025-12-14 03:00:00,192.168.11.49
BID-2232,WRD-2025-027,23EBVUR8571N1ZQ,134.06,False,2025-12-14 20:00:00,192.168.161.248
BID-2233,PWD-2025-021,23LXBQY7227X1Z8,16.45,True,2025-01-24 00:07:00,10.25.142.11
BID-2234,PWD-2025-021,23CMJNX5629T1ZT,23.92,False,2025-01-24 00:05:00,10.25.142.11
BID-2235,PWD-2025-021,23EBVUR8571N1ZQ,23.28,False,2025-01-24 00:09:00,10.25.142.11
BID-2236,PWD-2025-021,23TLIXA9016M1Z7,21.39,False,2025-01-24 00:10:00,10.25.142.11
BID-2237,WRD-2025-028,23ELUML0866V1ZB,25.86,False,2025-07-03 08:00:00,192.168.73.133
BID-2238,WRD-2025-028,23ZEKND1081E1ZD,21.61,False,2025-07-02 17:00:00,192.168.134.82
BID-2239,WRD-2025-028,23GPXVH1115O1ZZ,20.72,False,2025-07-03 18:00:00,192.168.244.144
BID-2240,WRD-2025-028,23SYUPA3275X1ZS,21.97,False,2025-07-02 20:00:00,192.168.12.207
BID-2241,UADD-2025-042,23DMKQZ6487L1ZO,17.15,False,2025-11-27 00:00:00,192.168.18.109
BID-2242,UADD-2025-042,23RJEJH8237Q1ZK,16.81,False,2025-11-25 09:00:00,192.168.100.147
BID-2243,UADD-2025-042,23QBESS8123P1Z5,16.24,False,2025-11-24 22:00:00,192.168.187.243
BID-2244,PHED-2025-032,23QMFPN8128Q1ZA,47.69,False,2025-06-08 06:00:00,192.168.139.7
BID-2245,PHED-2025-032,23TXJLL7164M1Z4,45.22,False,2025-06-10 20:00:00,192.168.131.251
BID-2246,PHED-2025-032,23RXEYO2561Q1ZA,40.86,False,2025-06-08 01:00:00,192.168.116.54
BID-2247,PHED-2025-032,23BVCJM1026B1ZZ,49.4,False,2025-06-09 16:00:00,192.168.200.236
BID-2248,PHED-2025-032,23ZPRWG6841A1ZG,44.93,False,2025-06-08 01:00:00,192.168.209.17
BID-2249,WRD-2025-029,23INMNZ9797A1ZR,20.0,True,2025-09-23 00:01:00,10.25.142.11
BID-2250,WRD-2025-029,23DMNCU7938U1ZJ,28.71,False,2025-09-23 00:09:00,10.25.142.11
BID-2251,WRD-2025-029,23QMFPN8128Q1ZA,29.05,False,2025-09-23 00:01:00,10.25.142.11
BID-2252,PHED-2025-033,23JLPLF3681B1Z1,64.86,False,2025-04-29 09:00:00,192.168.212.168
BID-2253,PHED-2025-033,23IJBAG7339L1ZC,67.64,False,2025-05-01 21:00:00,192.168.166.14
BID-2254,PHED-2025-033,23WMZEM2599N1ZC,60.34,False,2025-04-30 18:00:00,192.168.248.242
BID-2255,PHED-2025-033,23HPLBD7901X1ZJ,64.62,False,2025-04-29 19:00:00,192.168.233.162
BID-2256,UADD-2025-043,23UILLS1931J1ZY,116.92,False,2025-12-25 10:00:00,192.168.215.1
BID-2257,UADD-2025-043,23KLVBN6446V1Z8,107.6,False,2025-12-24 10:00:00,192.168.220.125
BID-2258,UADD-2025-043,23VCNHG8983K1Z6,100.95,False,2025-12-25 12:00:00,192.168.82.192
BID-2259,UADD-2025-043,23MMYJV9490E1ZA,115.3,False,2025-12-25 22:00:00,192.168.85.174
BID-2260,UADD-2025-043,23SDDNC7009Z1ZL,101.22,False,2025-12-26 23:00:00,192.168.137.11
BID-2261,MPMKVV-2025-021,23CEVNN7460X1ZD,53.61,False,2025-11-20 08:00:00,192.168.249.60
BID-2262,MPMKVV-2025-021,23SBDDO8317D1ZQ,56.88,False,2025-11-19 10:00:00,192.168.218.97
BID-2263,MPMKVV-2025-021,23PJSUI0331R1ZS,57.66,False,2025-11-18 18:00:00,192.168.166.23
BID-2264,MPMKVV-2025-021,23TLIXA9016M1Z7,64.58,False,2025-11-19 08:00:00,192.168.122.218
BID-2265,MPMKVV-2025-021,23MUTWH6274P1ZR,53.54,False,2025-11-18 12:00:00,192.168.26.165
BID-2266,PWD-2025-022,23KXIAT8058M1Z5,110.12,False,2025-11-25 23:00:00,192.168.83.145
BID-2267,PWD-2025-022,23SDDNC7009Z1ZL,112.66,False,2025-11-25 07:00:00,192.168.161.251
BID-2268,PWD-2025-022,23VWFGP5519Z1ZF,106.2,False,2025-11-27 17:00:00,192.168.40.102
BID-2269,PWD-2025-022,23ZTZNV3767B1ZP,101.89,False,2025-11-26 07:00:00,192.168.112.53
BID-2270,UADD-2025-044,23SSAEB3993Z1Z3,45.42,False,2025-11-16 17:00:00,192.168.174.90
BID-2271,UADD-2025-044,23UCWKS3416R1ZS,53.64,False,2025-11-17 19:00:00,192.168.145.35
BID-2272,UADD-2025-044,23BBQLU3267E1ZO,48.79,False,2025-11-16 13:00:00,192.168.247.190
BID-2273,UADD-2025-044,23VKASX4991E1ZC,49.26,False,2025-11-17 10:00:00,192.168.7.195
BID-2274,UADD-2025-044,23ELUML0866V1ZB,53.39,False,2025-11-16 16:00:00,192.168.248.9
BID-2275,PHED-2025-034,23OHJNE5566O1ZV,133.64,False,2025-11-16 12:00:00,192.168.118.112
BID-2276,PHED-2025-034,23BOOLD7858U1ZQ,145.82,False,2025-11-17 22:00:00,192.168.183.144
BID-2277,PHED-2025-034,23TXJLL7164M1Z4,158.71,False,2025-11-18 02:00:00,192.168.67.88
BID-2278,PWD-2025-023,23SEVXN5779D1Z8,35.07,False,2025-06-11 01:00:00,192.168.60.44
BID-2279,PWD-2025-023,23RGDHF6029E1ZE,28.27,False,2025-06-10 23:00:00,192.168.180.158
BID-2280,PWD-2025-023,23SBDDO8317D1ZQ,35.65,False,2025-06-09 19:00:00,192.168.152.206
BID-2281,PWD-2025-024,23PJSUI0331R1ZS,126.25,True,2025-08-13 00:08:00,10.25.142.11
BID-2282,PWD-2025-024,23DMNCU7938U1ZJ,166.32,False,2025-08-13 00:07:00,10.25.142.11
BID-2283,PWD-2025-024,23CEVNN7460X1ZD,158.4,False,2025-08-13 00:05:00,10.25.142.11
BID-2284,UADD-2025-045,23DJSGD1380D1ZC,35.98,False,2025-01-23 22:00:00,192.168.78.221
BID-2285,UADD-2025-045,23IJBAG7339L1ZC,31.38,False,2025-01-25 03:00:00,192.168.153.140
BID-2286,UADD-2025-045,23FEZMC0634J1ZE,32.52,False,2025-01-24 13:00:00,192.168.201.246
BID-2287,UADD-2025-045,23GPXVH1115O1ZZ,33.01,False,2025-01-23 03:00:00,192.168.187.27
BID-2288,UADD-2025-045,23PDGDK6977A1ZU,32.2,False,2025-01-25 20:00:00,192.168.184.43
BID-2289,UADD-2025-046,23ZJEQD5962R1ZX,114.09,False,2025-10-22 01:00:00,192.168.140.153
BID-2290,UADD-2025-046,23NVWTT9120P1Z2,100.51,False,2025-10-20 12:00:00,192.168.16.154
BID-2291,UADD-2025-046,23JNCBX9456D1Z2,94.16,False,2025-10-21 15:00:00,192.168.81.158
BID-2292,UADD-2025-046,23XUISZ6773X1ZO,100.93,False,2025-10-22 04:00:00,192.168.171.134
BID-2293,UADD-2025-046,23JWRLZ1040W1Z5,119.98,False,2025-10-21 21:00:00,192.168.111.103
BID-2294,PWD-2025-025,23FEHCO2361A1Z8,93.58,False,2025-07-22 22:00:00,192.168.212.41
BID-2295,PWD-2025-025,23RHTAV9667B1ZT,106.98,False,2025-07-23 18:00:00,192.168.132.202
BID-2296,PWD-2025-025,23VCNOY9415U1ZR,96.58,False,2025-07-23 16:00:00,192.168.166.155
BID-2297,PWD-2025-025,23SEVXN5779D1Z8,94.47,False,2025-07-23 22:00:00,192.168.189.16
BID-2298,PWD-2025-025,23HBGGU8028G1ZG,116.85,False,2025-07-23 07:00:00,192.168.55.22
BID-2299,MPMKVV-2025-022,23FGUHZ4978F1ZW,20.43,False,2025-05-27 12:00:00,192.168.140.72
BID-2300,MPMKVV-2025-022,23PQRND9076T1ZL,23.29,False,2025-05-26 11:00:00,192.168.177.126
BID-2301,MPMKVV-2025-022,23TXJLL7164M1Z4,19.39,False,2025-05-27 15:00:00,192.168.122.189
BID-2302,MPMKVV-2025-022,23ZIAOF2808I1ZM,20.76,False,2025-05-26 20:00:00,192.168.232.32
BID-2303,PWD-2025-026,23DLDQA2336C1ZK,121.54,False,2025-08-14 07:00:00,192.168.97.159
BID-2304,PWD-2025-026,23CUHHN2876E1ZZ,131.97,False,2025-08-14 06:00:00,192.168.87.129
BID-2305,PWD-2025-026,23DJSGD1380D1ZC,140.18,False,2025-08-14 03:00:00,192.168.189.72
BID-2306,MPRDC-2025-021,23ZCWJE7990W1ZP,91.36,False,2025-03-21 09:00:00,192.168.114.124
BID-2307,MPRDC-2025-021,23GESFJ6779I1ZQ,85.67,False,2025-03-21 18:00:00,192.168.229.188
BID-2308,MPRDC-2025-021,23AWAJM6803Y1Z1,98.95,False,2025-03-22 13:00:00,192.168.230.86
BID-2309,MPRDC-2025-021,23UPNKV3607N1ZT,98.52,False,2025-03-23 02:00:00,192.168.221.127
BID-2310,PHED-2025-035,23TCLMZ6594F1ZS,40.53,False,2025-08-11 01:00:00,192.168.198.237
BID-2311,PHED-2025-035,23MUTWH6274P1ZR,35.09,False,2025-08-12 23:00:00,192.168.16.11
BID-2312,PHED-2025-035,23PDGDK6977A1ZU,39.84,False,2025-08-11 12:00:00,192.168.49.253
BID-2313,WRD-2025-030,23IHIGE8902M1ZJ,51.0,True,2025-12-06 00:07:00,10.25.142.11
BID-2314,WRD-2025-030,23DEBIJ7409A1ZZ,65.25,False,2025-12-06 00:05:00,10.25.142.11
